"Exclusive- पाकिस्तान से कश्मीर में हो रही बातचीत इंटरसेप्ट, 26/11 जैसे अटैक की प्लानिंग के इनपुट के बाद एजेंसी अलर्ट https://t.co/b0egwwHUQB",1
वॉलेंटरी रीकॉल पॉलिसी की शुरुआत की थी और इसके बाद से ऑटोमोबाइल कंपनियां सेफ्टी मसलों को लेकर गाड़ियों की रीकॉलिंग में सक्रिय रही हैं।,1
इस बगीचे में कई प्रकार के गुलाब हैं,1
कुछ प्रसंग निरर्थक हैं।,0
"गूगल खुद अपनी परियोजना के बारे में जब तक नहीं बताता, तब तक इस परियोजना की सटीक जानकारी मिलना मुश्किल है।",0
यह पुस्तक भाषांतरणीय है,1
इसका मुख्य कारण किए गए काम का आकलन करने में स्टाफ का सक्षम न होना है।,1
कुछ एक्सपो इतने सफल हुए कि 14 साल से होता आ रहा आईटीपीओ का शो फीका पड़ने लगा।,0
नती उंगिलयों को आसमान भी क़रीब लगे...,1
एचआइवी संक्रमित होने के कारण उसे 24 की शाम को दोबारा पीएमसीएच रेफर कर दिया.,0
गीत-संगीत में भी दम नहीं है।,0
वेद वैदिक जिसकी छवि एक पत्रकार और बुद्धिजीवी की रही है वह बुरी तरह से धूमिल होकर उसकी असलियत उजागर हो गई है कि वह कुछ भी नहीं।,0
शादी में शामिल होने वाले पर होगा 1 लाख रुपए तक का जुर्माना और दो वर्ष तक का कारावास हो सकता है।,0
"इस सवाल का जवाब, उन्होंने चुहल के साथ दिया.",0
नवरात्र महोत्सव के छठवें दिन मां जगदंबे के दिव्य स्वरूप माता कात्यायनी की उपासना भक्तिभाव से हुई।,1
कप्तान धौनी और रवींद्र जडेजा ने भी उपयोगी प्रदर्शन किया है।,1
पिछले कुछ दिनों से बाजारों में मंदी का दौर देखा जा रहा था।,0
इसी तरह स्टार गोल्फर जीव मिल्खा सिंह का निराशाजनक प्रदर्शन अंतिम राउंड में भी जारी रहा,0
नवीनता और मौलिकता की कमी से यह एडल्ट कॉमेडी ढंग से गुदगुदा भी नहीं पाती,0
लेकिन पर्यावरण का जो नुकसान हुआ उसकी भरपाई संभव नहीं है।,0
ज्वैलरी वाले शो रूम में अन्य वर्षो की अपेक्षा इस बार भीड़ अधिक रही।,1
मोदी जी का मंत्र सबका साथ सबका बिकास और एक हजार करोड रूपये के साथअब तो सुधर जाओ अबदुल्ला सी.एम होकर पाकिस्तान में मिलने की बात करते हो छीछी,0
$Most Favoured Nation का स्टेटस पाकिस्तान से छीन लिया गया । बड़ा क़दम जो अतिदेय था । पहला क़दम ।,1
दुकानदारों का मानना है कि आज अभिभावकों पर बच्चों की पढ़ाई के खर्च को लेकर अत्यधिक दबाव है।,0
पाकिस्तान जिस तरह के आत्मघाती व्यवहार का प्रदर्शन करता है उसकी बनिस्बत हमें वैसा ही परिपक्व आचरण करना चाहिए जैसा कि हम करते हैं।,0
फिल्मों में अपनी एक्टिंग से दर्शकों को दीवाना बनाने वाले रजनी अब सोशल साइट ट्विटर पर भी आ चुके हैं।,1
टी-20 विश्वकप जीतने के लिए टीम इण्डिया पूरा जोर लगा रही है।,1
भूतनाथ के ऊपर सब हंसी ठिठोली कर रहे होते हैं।,0
पीडीएफ फाइलों को आसानी से भरना पडता है,1
मुख्य निर्वाचन पदाधिकारी ने बताया कि सुबह सात बजे से शुरू हुआ मतदान शांतिपूर्ण रहा।,1
गर्मियों में होने वाली बीमारियों से बचाव के लिए प्रदूषित खाद्य सामग्री के सेवन से बचना चाहिए।,1
यह काम विधिपूर्वक हो जाना चाहिए,1
निर्देशक की अपारंपरिक कास्टिंग से फिल्म की विश्वसनीयता बढ़ गई है,1
इतनी प्रशंसा सुनने के लिए वह अभी बहुत छोटा है।,0
"इस पूरी फिल्म में आमिर छाए हुए हैं। अपने असरदार अभिनय से दर्शकों को आखिर तक बांधने में वह पूरी तरह कामयाब रहे हैं। वहीं , शरमन और माधवन का जवाब नहीं । प्रिंसिपल वीरु के रोल में बोमन ईरानी कमाल कर गए हैं।",1
दीपिका के फैंस दुआ करेंगे कि रणवीर सिंह के साथ उनकी लव स्टोरी का अंत रणबीर कपूर जैसा ना हो।,1
ऎसा कोई गाना नहीं है जो ऑडियंस लगातार गुनगुना रही हो।,0
कंपनी ने बताया कि नया स्कूटर अधिक शक्तिशाली एवं शीघ्र ही त्वरित गति पकड़ने में सक्षम है।,1
RT @SushmaSwaraj: Aap mujhe apne phone number dijiye. Embassy aap se sampark karegi. https://t.co/9Uvf0QwwJt,1
छोटी सी कहानी होने के बावजूद डायरेक्टर दर्शकों को एंड तक फिल्म से बांध नहीं पाते,0
फिर प्रदर्शनकारियों को हटाने के लिए पुलिस ने हलका बल प्रयोग किया।,0
"फिल्म में हंसी तो है, लेकिन हंसी पर हिंसा हावी है",0
चेन्नई सुपरकिंग्स और राजस्थान रॉयल्स जैसी चैम्पियन टीमें पंजाब के नए रौद्र रूप के आगे बेबस हो चुके हैं।,0
"यान में लगी 440 न्यूटन लिक्विड एपोजी मोटर को फायर किया, जो सटीक रहा है.",1
वरुण और आलिया दोनों पर्दे पर साथ होने पर अतिरिक्‍त आकर्षण पैदा करते हैं,1
में किसी के धार्मिक भावनाओं से खिलवाड़ नहीं करना चाहिए,1
दरगाह में आने वाले जायरीन ख्वाजा साहब से मन्नत मांगते हैं और पूरी होने पर देग पकवाते हैं,1
"@iamsrk बनियें जैसा दिमाग, मियां भाई का नहीं हो सकता..सबुत लाइए,लेजाइए। Best of luck for #RaeesTrailer",1
इसके अलावा टीम में माइक हसी जैसा दिग्गज बल्लेबाज है जो बड़ी पारी खेलने में सक्षम है।,1
युक्तिपूर्वक आप यह कार्य कर सकते हैं,1
हालांक‍ि जानकार पहले से ही इस रैंक‍िंग को लेकर आश्वस्त थे।,1
वे उद्गार से अधिक संभाषण और संवाद लगते है,1
इसके बावजूद अभी तक कोई भी ठोस कदम नहीं उठाए गए और इसी कारण समस्त बैंकों के कर्मचारियों को हड़ताल करने पर मजबूर होना पड़ा।,0
हमें अपनी सरकार को जवाबदेह बनाने के लिए काम करना है लेकिन देश का धर्मनिरपेक्ष चरित्र कम महत्वपूर्ण नहीं है।,0
कस्बे के बस अड्डे की साफ-सफाई में नगरपालिका फिसड्डी साबित हो रही है।,0
इनके आगमन को बस्ती के लोग अपनी खुशकिस्मती समझते हैं और इनकी तीमारदारी में जुट जाते हैं।,0
बालीवुड की डिंपल गर्ल दीपिका पादुकोण का कहना है कि वह दक्षिण भारतीय फिल्मों के महानायक रजनीकांत की सादगी और विनम्रता की कायल हो गई हैं.,1
ये दाद है सिर्फ एक अच्छे शेर के लिए ना कि आपके दर्द के लिए.. Hope all well sir https://t.co/BAQiWRK852,1
यंत्र गतिशील अवस्था में है,1
कहानी और पटकथा के स्तर की दिक्कतें फिल्म की गति और निष्‍पत्ति रोकती हैं,0
संजय मिश्रा अपने हाजिरजवाब अंदाज से कबीर भाई को दिलचस्प बना गए हैं,1
इसका फ़ायदा यह होता है कि इसको केवल यूज़र्स और इच्छित प्राप्तकर्ता ही समझ सकते हैं.,1
अकर्मक क्रियाओं में कर्म का अभाव ता है,0
उनसे बातचीत करने से मैं विपरीत हालातों में अच्छा प्रदर्शन करने को प्रेरित होता हूं।,1
वे कमजोर दिखने वाले दृश्यों में सचमुच लाचार दिखते हैं,1
यह उनके अब तक के करियर की सबसे कमजोर परफॉरमेंस कही जाएगी,0
बालक मेघ से आच्छादित आकाश को देख रहा था,0
बहुत सारे मंत्रालय अभी भी अपने प्रोक्योरमेंट प्लान को अंतिम रुप नहीं दे पाए हैं।,0
वाराणसी प्रशासन अलिखित आदेश का पालन कर रही है,0
गुलाब एक सुगंधित पुष्प है,1
अनाड़ी यहीं मात खाते हैं और जॉब गिर जाता है।,0
"$RT @aajtak: EXCLUSIVE: ISI का नया 'घुसपैठ प्लान', बॉर्डर पर रेकी के लिए 10-15 साल के लड़कों को दे रहा ट्रेनिंग",1
ज्यादातर व्यवसायी चोरी-छिपे घर दुकानों में रिफिलिंग सेंटर बनाए हुए हैं।,0
मामूली बुखार समझकर लोग इसी बीमारी को अनदेखा कर देते है,0
रमेश की दशा देखकर मोहन का हृदय द्रवित हो उठा,1
स्क्रीन के आकार बढ़ाने से एप्पल को फिर से बाज़ार में अपनी पकड़ बनाए रखने में मदद मिल सकेगी.,1
राजकुमार राव अपने अभिनय से इंडस्ट्री में आने वाले कलाकारों के लिए खुद को एक आदर्श के रुप में साबित करेंगे।,1
अफसोस फिल्म में सलमान और अजय देवगन के बीच में वह खोकर रह गईं।,0
फिल्म का म्यूजिक कहानी का सशक्त पक्ष है।,1
यह संस्था निराश्रित लोगों को आश्रय प्रदान करती है,1
नेपाल के शेरपाओं का गुस्सा जायज है और सरकार ने भी उनकी मांगों पर विचार करके अपनी संवेदनशीलता का परिचय दिया है.,0
राज ठाकरे को निशाने पर लेते हुए उद्धव ने उन्हें बरसाती चिड़िया तक कह डाला।,0
वो चहती थीं कि उनके होंठ सुंदर नजर आएं।,1
गानों के बोल और सीन के फिल्माने में उपयुक्त गहराई झलकती है,1
यह सभी बल्लेबाज तेज रन बनाने में माहिर हैं और जरूरत पड़ने पर विकेट पर रुककर भी खेल सकते हैं।,1
फिल्म देखकर कभी परदेस याद आती तो कभी ताल।,0
"वो सिर्फ खुद को खिलाड़ी मानते हैं, बाकी सब उनके लिए अनाड़ी है",0
उन्होंने किरदार को शिद्दत से निभाया है,1
दिल फाड़कर रोया वो बंदा मैंने तो बस ये पूछा था भाभी ख्याल रखती हैं?,0
पीयूष मिश्रा और जाकिर हुसैन की अदाकारी अपनी छाप छोड़ती है।,1
रोहित शर्मा कभी बल्लेबाजी क्रम में नीचे तो कभी ऊपर आ रहे हैं।,1
तुम मेरे जीवन की रोशनी हो |,1
"37 अरब की ठगी के मास्टरमाइंड का EXCLUSIVE इंटरव्यू @aajtak पर 1:30 बजे, 7 लाख लोगों को कैसे लगाया चूना @Cop_RK @javeeddgpup",1
"भोपाल वन मंडल के कंजर्वेटर केशव सिंह के अनुसार, यह एक आत्मघाती कदम था।",0
"इमरान हाशमी इस फिल्म में राज -2 के बाद एकबार फिर पेंटर बने है और अपने रोल में जमे हैं , लेकिन सोहा संजना के रोल में पूरी तरह मिस फिट नजर आती हैं। रिलीस से पहले की गई फिल्म की पब्लिसिटी में इसे मुंबई में हुई बारिश पर बेस्ड फिल्म बताकर प्रचारित किया गया , लेकिन अफसोस डायरेक्टर इमरान सोहा की लव स्टोरी में बारिश को भूल गए। फिल्म का संगीत भट्ट कैंप की पिछली फिल्मों के मुकाबले कमजोर है।",0
यह हादसा और भी भयानक हो सकता था अगर स्थानीय गुज्जर बस्ती के युवक समय पर आग पर काबू नहीं करते।,1
साथ ही किरदारों की भाषा पर खास ध्यान नहीं दिया गया है,0
भगवान उसकी इस प्रार्थना को सुनते हैं और दूबे ( सौरभ शुक्ला ) के रूप में उसके सपने पूरे करने आते है। बस यहीं से कहानी भटक जाती है। कमजोर स्क्रिप्ट और डाइरेक्टर की हल्की पकड़ के चलते फिल्म दर्शकों को कहीं भी बांध नहीं पाती।,0
मैं उनकी सादगी और विनम्रता की कायल हूं।,1
उन्हों ने स्क्रिप्ट के दायरे में उम्दा करने का प्रयास किया है,1
जॉन अब्राहम एक्शन दृश्यों में यों भी अच्छे और विश्वसनीय लगते हैं।,1
बीके हुए sardna जैसे एंकर और बेशर्म डमरू जैसे पर्वाक्ता पे भी,0
प्रशासन इस खतरे से बेपरवाह दिख रहा है।,0
"यह परियोजना लगभग 268 करोड़ रुपये की है, जिसके तहत सड़क ड्रेनेज कार्य, स्टील रिन्फोर्समेंट, कंक्रीट कार्य, जाँच आदि काम किये जाने हैं।",1
मध्यप्रदेश के सतना जिले के मैहर विधायक ने भी जनवरी में जूरा पंचायत के अवैध खनन के मामले में सरपंच व मीडिया कर्मियों पर हमला किया था।,0
उसकी चंचल चितवन मोहक थी,1
"बीएसई में दोपहर के कारोबार में कंपनी का शेयर 36 रुपये तक चढ़ गया, जो कि इसका 52 हफ्तों का ऊपरी शिखर भी है।",1
$*हसरत.. पूरी ना हों... तो ना सही....*,1
"ऎसा डाइट प्लान अपनाएं, जिसे आप आसानी से पूरा कर सकें।",1
आज वह बहुत हँसा,1
#WhyMediaIsSoAntiHindu भारत का मीडिया बिकाऊ देशद्रोही भ्रष्ट और हिन्दू विरोधी है | यह बात अब गूगल भी जानती है,0
"अमिताभ बच्चकन, मनोज बाजपेयी और बाकी कलाकारों की उम्दा अदाकारी, रामकुमार सिंह के संवाद और तकनीकी टीम के प्रयत्नों के बावजूद फिल्म संभल नहीं पाती",0
"फिल्म 'क्वीन' से अपनी एक्टिंग का दीवाना बनाने वाली कंगना रनौत कि फिल्म 'रिवॉल्वर रानी', 'कांची' और 'सम्राट'।",1
हमारे पास अच्छा गेंदबाजी आक्रमण है और यदि हमने मजबूत स्कोर बनाया तो हम अधिकांश मैच जीतेंगे।,1
"आप जो गोल्ड, सिल्वर या डायमंड खरीद रहे हैं वह कितना खरा है, इसकी पहचान बहुत जरूरी है.",1
भुवनेश्वर ने सटीक थ्रो कर उन्हें रन आउट कर दिया।,1
उसने अपनी जान जोखिम में डालकर डूबते हुए बच्चे को बचाया,1
उन्होंने आगे कहा कि मैं साफ कर देना चाहता हूं कि हम राजस्थान में खिलाड़ियों का अहित नहीं होने देंगे।,1
उन्होंने प्रिडिक्टेबल स्टोरी होते हुए भी दर्शकों को एंगेज करने वाला स्क्रीनप्ले रचा है,1
ाजोल मंदिरा के रूप में लाजवाब रही हैं।,1
इस फिल्म की विशेषता है कि अगले दृश्यों और प्रसंगों का अनुमान नहीं हो पाता।,1
सुबह से ही भारी संख्या में डेरा सच्चा सौदा के अनुयाई युवक और युवतियां ब्लड डोनेशन के लिए लाइनों में लग गए।,1
शिक्षार्थीओं को सोशल मीडिया का रचनात्मक इस्तेमाल करने बारे जानकारी जितनी मर्ज़ी दे दो बनाने तो इन्हें fake account ही हैं,0
"मैं उन सभी लोगों का शुक्रगुजार हूं, जिन्‍होंने मेरी सलामती और मेरी जिंदगी के लिए दुआ की है",1
पीपरा वासी दो किलोमीटर दूर नदी का गंदा पानी पीने को विवश है,0
नगर उद्योग व्यापार मंडल ने क्षेत्रीय कार्यालय को अन्यत्र शिफ्ट करने पर विरोध की चेतावनी दी है।,0
बेन डंक पिछले दो मैचों में कोई प्रभाव छोड़ने में असफल रहे हैं।,0
केंद्र मैं माँ बेटे का सरकार तो खत्म हो ही गया अब उत्तर प्रदेश मैं इस बाप बेटे का सरकार को खत्म करने का वक़्त अ गया हैं दोस्तों,0
मैं खुश हूँ कि मैं यहाँ हूँ।,1
"मगर जैसे ही वह अपनी केंचुल उतार असल स्वरूप में आती है, पुरुषों को भय लगने लगता है.",0
अपनी पहली फांसी की तैयारी में जल्लाद: निठारी हत्या कांड के दोषी सुरेंद्र कोली को फांसी देने का समय निकट आने के,0
उन्हें आशा है कि इसे बेचकर वह क्लब की माली हालत में सुधार कर सकेंगी।,1
उन्‍होंने लेखक के विजयेन्‍द्र प्रसाद की कल्‍पना को चाक्षुष उड़ान दी है,1
उन्हें जॉन अब्राहम व वरुण धवन के डोले-शोले ने रोमांच की भरपूर अनुभूति प्रदान की है,1
"‘मशीन’ अब्‍बास-मस्‍तान की सबसे कमजोर फिल्‍म के रूप में याद की जाएगी,जिसमें एक लोकेशन के अलावा सब कुछ फिसड्डी रहा",0
"फिल्म की कहानी 70-80 के दशक की उन फिल्मों की याद दिलाती है , जिनमें नायिका खुद को अबला , बेबस और पति को देवता समझती है। फिल्म की कहानी खुशहाल पति - पत्नी के बीच किसी तीसरे शख्स के आने की है। कहानी में कुछ भी नयापन नहीं है। ऐसा लगता है कि फिल्म के हीरो प्रकाश सागर ने बिना किसी तैयारी के कैमरा फेस किया है। कुछ यही हाल बाकी स्टार कास्ट का भी है।",0
ट्रेलर से ही पता चल जाता है कि रोमांस से लेकर तो एक्शन तक सबमें टाइगर माहिर है।,1
कन्या इंटर कालेज समारोह के रूप में परिवर्तित हो गया।,1
यह बात से शायद अमिताभ बेखबर हैं।,0
"बात अगर बॉडी बिल्डिंग की हो, तो ये थ्यौरी बिल्कुल सटीक है।",1
वहीं सामान्य वर्ग में शादी अनुदान के लिए 119 आवेदन के सापेक्ष 31 अपात्र पाए गए जबकि 28 स्वीकृत हुए।,1
"आपको अगर लगता है कि अब गाने, पहले जैसे नहीं है तो कसूर उन गानों का नहीं है।",0
पूनम का कहना है कि उनका उपनाम उनकी छवि के खिलाफ हो गया।,0
Haha हजरात़....हज़रात...हजरात़ https://t.co/3BL39Y24UZ,1
राजेश चतुर्वेदी का कहना था कि बस स्टैण्ड में अब अतिक्रमण नहीं होने दिया जायेगा।,1
पूर्व सैनिक वशिष्ठ यादव ने जिलाधिकारी से अविलंब राहत मुहैया कराने की मांग की है।,1
बीमारी को नियंत्रित करने और उसे अटैक से बचाने तथा फेफड़ों को सुरक्षित रखने में मदद मिलती है।,1
तुम सजा के हकदार नहीं,1
उन्होंने एक्शन के साथ अपनी अदाकारी के जलवे भी दिखाए हैं,1
"जो निर्देशक पहले मुझसे नहीं मिलना चाहते थे, वे अब मुझसे संपर्क कर रहे हैं।",1
"जिस इंसान से मैंने प्यार किया उससे सगाई होना, मेरी जिंदगी का अब तक का सबसे सुखद अनुभव है।",1
कानून ने नौकरशाही के हस्तक्षेप में अनावश्यक इजाफा किया है।,0
पुलिस चाहे कितनी भी सतर्कता बरत लें लेकिन गोवंश माफिया चोरी-छिपे इस काम को अंजाम दे देते हैं।,0
अदालत ने दोनों आरोपियों के खिलाफ गिरफ्तारी वारंट जारी करते हुए मामले की सुनवाई 6 जून को नियत की है।,0
खास कर जू जू और माटिन बेहद नैचुरल और दिलचस्‍प हैं,1
सच्चाई यह है कि बाजीगरी के खेल में यहां का स्वर्णिम अतीत भी समाप्त हो गया।,0
किसान अपने आज्ञाकारी पुत्र से बहुत प्रसन्न रहता था,1
"केंद्र में बीजेपी की सरकार बनने की उम्मीद में भले ही शेयर बाजार में तेजी हो, लेकिन प्रॉपर्टी मार्केट की हालत बहुत खराब है।",0
अधिकारी के रहते स्वच्छ व निर्भीक मतदान पर प्रभाव पड़ सकता है।,0
"वे एक अच्छे क्रिकेटर हैं, लेकिन उन्हें परिपक्व होने के लिए अभी समय की जरूरत है।",1
"$RT @aajtak: EXCLUSIVE: कुलभूषण पर सवाल से बिफरे मुशर्रफ, देने लगे उलटे-सीधे तर्क",1
"इंडियन मुजाहिदीन भी अभी तक विदेशियों, पर्यटन स्थलों, धार्मिक स्‍थलों, सरकारी इमारतों और भीड़भाड़ वाले इलाकों को ही निशाना बनाता रहा है।",0
हर दिन वार्ड में राउंड के दौरान चिकित्सक ये नजारा देखकर भी अनजान बने हुए हैं।,0
इंटरवल के बाद तो व्यक्तियों के नाम और उनकी भागीदारी इतनी तेजी से बढ़ती है कि रघु के साथ दर्शक भी ट्रैक रखने में दिक्कत महसूस करते हैं।,0
रही सही कसर मिलर और बेली जैसे खिलाड़ी पूरी कर देते हैं।,0
यह रैंकिंग टेबल में अब तक का सबसे बड़ा परिवर्तन है.,1
भीषण धुआं के साथ आग की लपटें देखने पर व्यापारी अनहोनी की आशंका से बेचैन हो उठे।,0
सदर अस्पताल में करोड़ों रुपये की मशीन बेकार पड़ी हुई है।,0
जम्मू-कश्मीर: भूस्खलन होने की वजह से 7 लोगो की मौत हो गई जबकि 20 लोग अब भी लापता है।,0
कंपनी के मुताबिक बीते कुछ महीनों के दौरान उसकी उड़ानों की टाइम परफॉर्मेंस में जबरदस्त सुधार हुआ है.,1
वाह! क्या अनुपम दृश्य है,1
"ह मेरी ईमानदारी के प्रति विश्वासी है, मुहँ खोलते ही उसने मुझे सौ रुपये निकाल कर दे दिए",1
जिसका सीधा लाभ हमारे होनहार और मेहनती खिलाड़ियों को ही मिलेगा।,1
पुलिस फोर्स होने के बावजूद गली में सीन शूट करना असंभव हो गया था।,0
श्याम के गुणों के कारण उसकी कुरूपता छिप जाती है,1
कोर्ट के बुलाने पर पेशी के लिए आने वालों पर हमले की घटनाएं चिंताजनक हैं।,0
उनकी तेज और आक्रामक पारियों ने उनके बारे में बताना शुरू कर दिया है।,1
यहाँ अनाथों को शरण दी जाती है,1
रिपोर्ट के अनुसार यह माना जा रहा है कि अमेजन का यह स्मार्टफोन आपको पैसा वसूल सुविधा देने में सक्षम साबित होगा।,1
अजीब तरह के लोग रहते हैं इस देश में… जिन्हें लक्ष्मी तिजोरी में अच्छी लागती हैं अपनी पत्नी के पेट में,0
मधुमेह से पीड़ित व्यक्ति को शर्करा से परहेज करना चाहिए,0
पाकिस्तान की जय जयकार करने वाले शिव भगतो औरभारतीय सेना पर पत्थर मारने वाले गद्दार कश्मीरी मुस्लमान,0
सेक्टर वासियों को खरीदारी के लिए दूर दूसरे सेक्टरों की मार्केटों में जाने को विवश हैं।,0
अकीरा में भी एक्शन की भरभार है,1
कुछ देर के लिए दर्शक जरूर उदास हुए पर उन्हें विश्वास था कि रांची की जमीं पर उन्हें आईपीएल का रोमांच जरूर देखने को मिलेगा.,1
#BreakingNews J&K: भूस्खलन में 7 की मौत 20 लापता,0
अवनत दरों की वस्तुएँ अधिक बिकती हैं,0
$RT @pandeypiyush: समाजवादी पार्टी के घर का बवाल अब सिर्फ एक ही प्राणी शांत करा सकता है....,1
लिटिल एंजिल स्कूल में दिलचस्प मैत्रीपूर्ण क्रिकेट मैच का आयोजन किया गया।,1
सांद्र अम्ल वाष्पशील होते हैं,0
मैं निरंतर सहयोग के लिए अपनी पत्नी का धन्यवाद करता हूं।,1
सम्राट की सबसे बडी खूबी यही है कि वह हर केस में लॉजिक तलाशना जानता है।,1
ससे कुशल और गैरकुशल श्रमिकों के लिए बड़ी संख्या में रोजगार के अवसर बन सकते हैं।,1
फिल्म चारों खाने चित्त हो जाती है,0
जब मेरी अपनी इस बिना पैंट के कैटवॉक पर निकली तो बाजार में चारों तरफ हर कोई उसकी इस अदा का दीवाना हो गया।,1
गुरु के सिर पर हाथ रखते ही गूँगे बालयोगी के मुख से शब्द फूटे,1
वे अभिजात वर्ग के होकर भी बहुत विनम्र हैं,1
"संसद में राहुल का मोदी मिलन, लौटे तो क्या करने लगे राहुल? EXCLUSIVE | Ne... https://t.co/7pJR97Hav1 via @YouTube",1
"वह डर, परेशानी और द्वंद्व में फंसे शख्स के भावों को पूरी तरह उकेर नहीं पाए हैं",0
नौकरी पाने के असफल प्रयासों के कारण वह निराश हो गया,0
"ttp…""",1
हम ऎसी व्यवस्था बनाने की तरफ अग्रसर हैं जहां हर कोई निसंकोच अपनी बात रख सकेगा और निर्णय लेने वाली प्रक्रिया में शामिल होगा।,1
बहू ने सास को करारा जवाब दिया,1
रजनीश दुग्गल कहीं-कहीं नाटकीय लगे हैं,0
यह पहला मौका नहीं है जब इस तरह पेपर लीक होने की घटना सामने आई है।,0
सभी किसी न किसी प्रपंच में लगे हुए हैं,0
परीक्षा देने पहुंचे कुछ अभ्यर्थियों के प्रवेश पत्र पर फोटो सत्यापित नहीं था।,0
मुझे आपकी याद आती है |,1
जहां भगवान महादेव और माता गौरी ने उन्हें अपने पुत्र की तरह रखा और शस्त्र और शास्त्र में पारंगत बनाया।,1
"ये फिल्में हिंदी में नाकामयाब रहीं, लेकिन साउथ में इन फिल्मों ने जबर्दस्त बिजेनस किया।",1
उन्होंने हमेशा ऐसी फिल्मों के दृश्यों को अपने संगीत से प्रभावपूर्ण बना दिया है,1
अगले चार से छह क्वॉर्टर्स में बॉन्ड यील्ड्स में 100 बेसिस प्वाइंट्स का बदलाव संभव है।,1
सबसे बड़ा फायदा इसका क्वर्टी कीपैड है।,1
अरशद वारसी ने अपने लाजवाब कॉमिक अभिनय से लगभग दो दशक से दर्शकों को अपना दीवाना बनाया हुआ है.,1
"इसके अलावा, मुंबई इंडियंस के लिए सीएम गौतम ने भी 30 रनों की उपयोगी पारी खेली",1
समय रहते इसकी देखरेख नहीं होने से पहले ही अनुपयोगी हो गया है।,0
बढ़ रही चोरियों को लेकर कस्बेवासियों में पुलिस के प्रति आक्रोश है।,0
"बाकी किरदारों में भी उनकी सोच झलकती है, लेकिन कुंदन अप्रतिम है धनुष की निर्मल और स्वच्छ अभिनय कुंदन के किरदार को प्रिय और विश्वसनीय बना देता है",1
वाहे गुरु ने उन पर मेहर रखी और फसल अच्छी हुई।,1
"RT @SrBachchan: T 2352 - #PVSindhu .. aap ""khaali haath"" nahein, medal leke wapas aa rahein hain .. aur hum aapke saath 'selfie' nikalne ch…",1
जिन्दगी में एक मार्मिक समय फिर आया हैं। हमने अनूप वाकडे (Anoop Wakade) भाई को खो दिया हैं। पिछले दिनों सी0 एल0,0
"भारतीय पहलवानों ने अब तक चैम्पियनशिप में छह पदक जीत लिये हैं,",1
यह घटना दिल तोड़ देने वाली है |,0
संक्रमित पक्षी को आधा पका हुआ खाने से इंसानों को बर्ड फ्लू हो जाता है,0
$RT @aajtak: इंस्पेक्टर सुबोध की हत्या से पहले EXCLUSIVE वीडियो (@arvindojha ),1
उपभोक्ता बिना किसी परेशानी के पूरे देश में 3जी सेवाओं का अनंद उठा पाएंगे।,1
यह फिल्म भारतीय समाज में महिलाओं के एक अलग आयाम से परिचित कराती है,1
ओमान एक तेल उत्पादक देश है।,1
आखिरकार हम ठगे महसूस करते हैं,0
इस क्षेत्र का न्यूनांशीय भाग बाढ़ से घिर गया है,0
भारतीय कंपनी ने संभावित डील के बारे में कमेंट करने से मना कर दिया।,1
उसकी कटु बातें मेरे लिए असह्य हैं,0
